Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Clean,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Composer,Sort Name,Track Count,Track ID,Track Number,Track Type,Work,Year
"Sí, Pero No - Single",Paty Cantú,Pop,"Sí, Pero No",2:17,RAW,"01 Sí, Pero No.mp3",Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Paty Cantú,100,True,1,129,256,,Se encuentra en spotify,,,2025-05-16 16:38:27,2025-10-17 06:54:33,1,1,,,5,Archivo de audio MPEG,1,"file://localhost/F:/iTunes/iTunes%20Media/Music/Paty%20Cant%C3%BA/S%C3%AD,%20Pero%20No%20-%20Single/01%20S%C3%AD,%20Pero%20No.mp3",,9166,F295927ED292862B,3,3845979649,2025-11-14 21:40:49,,100,,,44100,4510549,,,,,,,,1,26489,1,File,,2025
Nadie Nos Va A Extrañar (Banda Sonora De La Serie Original De Prime) [feat. Camila Calonico] - EP,Julieta Venegas,Soundtrack,A Donde Va El Viento,2:46,RAW,01 A Donde Va El Viento.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,,100,True,1,145,256,,Se encuentra en spotify,True,,2025-05-18 07:27:56,2025-10-17 06:55:38,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Compilations/Nadie%20Nos%20Va%20A%20Extra%C3%B1ar%20(Banda%20Sonora%20De/01%20A%20Donde%20Va%20El%20Viento.mp3,,3881,5297723FD56C98B9,5,3841830311,2025-09-27 20:05:11,,100,,,44100,5412551,1,2025-05-18 07:30:25,,,,,,4,26491,1,File,,2024
Película (Intervenida por Ximena Sariñana) - Single,Sabino & Ximena Sariñana,Rap latino,Película (Intervenida por Ximena Sariñana),4:03,RAW,01 Película (Intervenida por Ximena.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Sabino & Ximena Sariñana,100,,1,133,256,,Se encuentra en spotify,,,2025-05-18 07:27:57,2025-10-17 06:54:14,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Sabino%20&%20Ximena%20Sari%C3%B1ana/Pel%C3%ADcula%20(Intervenida%20por%20Ximena%20Sari%C3%B1an/01%20Pel%C3%ADcula%20(Intervenida%20por%20Ximena.mp3,,5660,24838D9936D0A48A,5,3848051349,2025-12-08 21:09:09,,100,,,44100,7981007,,,,,,,,1,26495,1,File,,2025
Aitakute - Single,Ado,J-Pop,Aitakute,4:54,RAW,01 Aitakute.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,80,256,,Se encuentra en spotify,,mewhan,2025-05-19 19:37:30,2025-10-17 06:58:13,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Aitakute%20-%20Single/01%20Aitakute.mp3,,14760,592315F9353F21F8,4,3845206045,2025-11-05 22:47:25,,100,,,44100,9557502,,,,,,,,1,26505,1,File,,2021
Readymade - Single,Ado,J-Pop,Readymade,4:04,RAW,01 Readymade.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,98,256,,Se encuentra en spotify,,Three,2025-05-19 19:37:30,2025-10-17 06:58:08,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Readymade%20-%20Single/01%20Readymade.mp3,,12870,2254D861FEE4A652,6,3844361048,2025-10-27 04:04:08,,100,,,44100,7913989,,,,,,,,2,26511,1,File,,2020
Usseewa - Single,Ado,J-Pop,Usseewa,3:25,RAW,01 Usseewa.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,89,256,,Se encuentra en spotify,,syudou,2025-05-19 19:37:31,2025-10-17 06:58:07,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Usseewa%20-%20Single/01%20Usseewa.mp3,,15693,8A49777E64A94DF6,2,3837415005,2025-08-07 17:36:45,,100,,,44100,6629992,,,,,,,,1,26515,1,File,,2020
Ashura-chan - Single,Ado,J-Pop,Ashura-chan,3:16,RAW,01 Ashura-chan.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,156,256,,Se encuentra en spotify,,Neru,2025-05-19 19:43:34,2025-10-17 06:58:12,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Ashura-chan%20-%20Single/01%20Ashura-chan.mp3,,9730,0E04674937FF086D,4,3837440496,2025-08-08 00:41:36,,100,,,44100,6386655,,,,,,,,1,26525,1,File,,2021
Senbonzakura - Single,Ado,J-Pop,Senbonzakura,4:01,RAW,01 Senbonzakura.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,77,256,,Se encuentra en spotify,,Kurousa,2025-05-19 19:52:30,2025-10-17 06:58:07,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Senbonzakura%20-%20Single/01%20Senbonzakura.mp3,,7219,50AFC8D7131319C7,5,3842295214,2025-10-03 05:13:34,,100,,,44100,7878629,,,,,,,,1,26527,1,File,,2021
Backlight (UTA from ONE PIECE FILM RED) - Single,Ado,J-Pop,Backlight (UTA from ONE PIECE FILM RED),3:57,RAW,01 Backlight (UTA from ONE PIECE FIL.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,145,256,,Se encuentra en spotify,,VAUNDY,2025-05-19 19:52:30,2025-10-17 06:58:12,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Backlight%20(UTA%20from%20ONE%20PIECE%20FILM%20RED)/01%20Backlight%20(UTA%20from%20ONE%20PIECE%20FIL.mp3,,11766,BA65CE7984DCE5C7,6,3843583110,2025-10-18 02:58:30,,100,,,44100,7746393,,,,,,,,1,26529,1,File,,2022
I’m a Controversy - Single,Ado,J-Pop,I’m a Controversy,3:14,RAW,01 I_m a Controversy.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,150,256,,Se encuentra en spotify,,PinocchioP,2025-05-19 19:52:31,2025-10-17 06:58:10,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/I_m%20a%20Controversy%20-%20Single/01%20I_m%20a%20Controversy.mp3,,6356,82F3161FFED1C2C6,3,3837411470,2025-08-07 16:37:50,,100,,,44100,6307291,,,,,,,,1,26535,1,File,,2023
New Genesis (UTA from ONE PIECE FILM RED) - Single,Ado,J-Pop,New Genesis (UTA from ONE PIECE FILM RED),3:48,RAW,01 New Genesis (UTA from ONE PIECE F.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,175,256,,Se encuentra en spotify,,Yasutaka Nakata,2025-05-19 19:52:31,2025-10-17 06:58:08,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/New%20Genesis%20(UTA%20from%20ONE%20PIECE%20FILM%20RED/01%20New%20Genesis%20(UTA%20from%20ONE%20PIECE%20F.mp3,,9817,1BCD05E10D1F3950,4,3842203282,2025-10-02 03:41:22,,100,,,44100,7413394,,,,,,,,1,26541,1,File,,2022
Kura Kura - Single,Ado,J-Pop,Kura Kura,3:11,RAW,01 Kura Kura.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,94,256,,Se encuentra en spotify,,meiyo,2025-05-19 19:54:43,2025-10-17 06:58:10,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Kura%20Kura%20-%20Single/01%20Kura%20Kura.mp3,,8562,014D28E55CB2A348,3,3837409015,2025-08-07 15:56:55,,100,,,44100,6227229,,,,,,,,1,26547,1,File,,2023
Charles - Single,Ado,J-Pop,Charles,3:44,RAW,01 Charles.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Ado,100,True,1,148,256,,Se encuentra en spotify,,,2025-05-19 19:54:43,2025-10-17 06:58:12,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Ado/Charles%20-%20Single/01%20Charles.mp3,,15054,7D07CBDD59A8CDF1,4,3839322165,2025-08-29 19:22:45,,100,,,44100,7276878,,,,,,,,1,26551,1,File,,2025
フールフールフール - Single,おくのほそみち feat. Ado,J-Pop,フールフールフール,3:13,RAW,01 フールフールフール.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,おくのほそみち feat. Ado,100,True,1,100,256,,Se encuentra en spotify,,,2025-05-19 20:11:03,2025-10-17 06:53:22,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/%E3%81%8A%E3%81%8F%E3%81%AE%E3%81%BB%E3%81%9D%E3%81%BF%E3%81%A1%20feat.%20Ado/%E3%83%95%E3%83%BC%E3%83%AB%E3%83%95%E3%83%BC%E3%83%AB%E3%83%95%E3%83%BC%E3%83%AB%20-%20Single/01%20%E3%83%95%E3%83%BC%E3%83%AB%E3%83%95%E3%83%BC%E3%83%AB%E3%83%95%E3%83%BC%E3%83%AB.mp3,,5190,D9327C15C095C820,5,3843145264,2025-10-13 01:21:04,,100,,,44100,6267575,,,,,,,,1,26557,1,File,,2021
Random Access Memories,Daft Punk,Pop,Giorgio by Moroder,9:04,RAW,03 Giorgio by Moroder.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daft Punk,100,True,1,113,256,,Se encuentra en spotify,,pending,2025-05-22 00:36:28,2025-10-17 06:56:25,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daft%20Punk/Random%20Access%20Memories/03%20Giorgio%20by%20Moroder.mp3,,1562,DDEE6FF7891FFD6C,2,3839669783,2025-09-02 19:56:23,,100,,,44100,17484782,,,,,,,,13,26563,3,File,,2013
Random Access Memories,"Daft Punk, Pharrell Williams & Nile Rodgers",Pop,Get Lucky,6:09,RAW,08 Get Lucky.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daft Punk,100,True,1,116,256,,Se encuentra en spotify,,"Pharrell Williams, Nile Rodgers",2025-05-22 00:38:45,2025-10-17 06:56:25,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daft%20Punk/Random%20Access%20Memories/08%20Get%20Lucky.mp3,,1557,EA7807F4751DB2B5,2,3841482422,2025-09-23 19:27:02,,100,,,44100,11876330,,,,,,,,13,26573,8,File,,2013
Discovery,Daft Punk,Dance,Something About Us,3:52,RAW,09 Something About Us.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daft Punk,100,True,1,100,256,,Se encuentra en spotify,,"Thomas Bangalter, Guy-Manuel De Homem-Christo",2025-05-22 01:23:29,2025-10-17 06:56:25,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daft%20Punk/Discovery/09%20Something%20About%20Us.mp3,,1259,5F43BE5036794AF0,2,3846777473,2025-11-24 03:17:53,,100,,,44100,7500353,,,,,,,,14,26599,9,File,,2001
En el cuarto de Nico - Single,El Cuarteto de Nos,Rock,En el cuarto de Nico,4:18,RAW,01 En el cuarto de Nico.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,El Cuarteto de Nos,100,True,1,124,256,,Se encuentra en spotify,,,2025-05-23 03:40:51,2025-10-17 06:56:29,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/El%20Cuarteto%20de%20Nos/En%20el%20cuarto%20de%20Nico%20-%20Single/01%20En%20el%20cuarto%20de%20Nico.mp3,,5024,C8D63AC05D320AC4,4,3847188362,2025-11-28 21:26:02,,100,,,44100,8318894,,,,Cuarteto de Nos,Cuarteto de Nos,,,1,26631,1,File,,2025
Puertas,El Cuarteto de Nos,Música latina,Puertas,3:48,RAW,01 Puertas.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,El Cuarteto de Nos,100,True,1,98,256,,Se encuentra en spotify,,,2025-05-23 03:40:51,2025-10-17 06:56:26,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/El%20Cuarteto%20de%20Nos/Puertas/01%20Puertas.mp3,,4841,8AA7714955AE09E5,1,3830872169,2025-05-24 00:09:29,,100,,,44100,7391012,,,,Cuarteto de Nos,Cuarteto de Nos,,,8,26633,1,File,,2025
Catástrofes Perfumadas - Single,JotDog,Pop,Catástrofes Perfumadas,4:06,RAW,01 Catástrofes Perfumadas.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,JotDog,100,,1,171,256,,Se encuentra en spotify,,,2025-05-29 23:28:56,2025-11-01 05:05:42,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/JotDog/Cat%C3%A1strofes%20Perfumadas%20-%20Single/01%20Cat%C3%A1strofes%20Perfumadas.mp3,,6588,74E51C7A494AEF41,5,3847277348,2025-11-29 22:09:08,,100,,,44100,7991242,1,2025-10-28 22:59:04,,,,,,1,26657,1,File,,2021
CUARTO AZUL,Aitana & Fangoria,Pop en español,LA CHICA PERFECTA,3:11,RAW,19 LA CHICA PERFECTA.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,152,256,,Se encuentra en spotify,,,2025-06-04 03:08:28,2025-11-29 07:01:01,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/19%20LA%20CHICA%20PERFECTA.mp3,,5756,81B69D789C8EB167,6,3847271679,2025-11-29 20:34:39,,100,,,44100,6183371,,,,,,,CHICA PERFECTA,19,26659,19,File,,2025
CUARTO AZUL,Aitana & Ela Taubert,Pop en español,¿PARA QUÉ VOLVER ,2:21,RAW,04 ¿PARA QUÉ VOLVER.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,96,256,,Se encuentra en spotify,,,2025-06-04 03:08:30,2025-11-29 07:01:03,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/04%20%C2%BFPARA%20QU%C3%89%20VOLVER.mp3,,4535,726ABFE9DA72C018,4,3847274799,2025-11-29 21:26:39,,100,,,44100,4584812,,,,,,,,19,26677,4,File,,2025
CUARTO AZUL,Aitana,Pop en español,CUARTO AZUL,3:20,RAW,05 CUARTO AZUL.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,72,256,,Se encuentra en spotify,,,2025-06-04 03:08:30,2025-11-29 07:01:03,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/05%20CUARTO%20AZUL.mp3,,3406,6371E01C245EE94A,4,3847275000,2025-11-29 21:30:00,,100,,,44100,6482792,,,,,,,,19,26679,5,File,,2025
CUARTO AZUL,Aitana,Pop en español,MÚSICA EN EL CIELO,3:50,RAW,09 MÚSICA EN EL CIELO.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,75,256,,Se encuentra en spotify,,,2025-06-04 03:08:31,2025-11-29 07:01:03,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/09%20M%C3%9ASICA%20EN%20EL%20CIELO.mp3,,2253,354200B70849E8DF,10,3847275789,2025-11-29 21:43:09,,100,,,44100,7433979,,,,,,,,19,26695,9,File,,2025
CUARTO AZUL,Aitana,Pop en español,CONEXIÓN PSÍQUICA,3:40,RAW,14 CONEXIÓN PSÍQUICA.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,145,256,,Se encuentra en spotify,,,2025-06-04 03:08:32,2025-11-29 07:01:04,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/14%20CONEXI%C3%93N%20PS%C3%8DQUICA.mp3,,4811,1B9513FE81550C89,4,3847272387,2025-11-29 20:46:27,,100,,,44100,7102335,,,,,,,,19,26715,14,File,,2025
CUARTO AZUL,Aitana,Pop en español,SUPERESTRELLA,3:03,RAW,15 SUPERESTRELLA.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,136,256,,Se encuentra en spotify,,Nicolás Cotton,2025-06-04 03:08:32,2025-11-29 07:01:02,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/15%20SUPERESTRELLA.mp3,,5263,B22D7B29D35B5ECA,4,3847275366,2025-11-29 21:36:06,,100,,,44100,5938479,,,,,,,,19,26717,15,File,,2025
CUARTO AZUL,Aitana & Kenia Os,Pop en español,EX EX EX,3:01,RAW,16 EX EX EX.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,122,256,,Se encuentra en spotify,,,2025-06-04 03:08:32,2025-11-29 07:01:00,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/16%20EX%20EX%20EX.mp3,,4197,C6F942636B74CBC9,5,3847272911,2025-11-29 20:55:11,,100,,,44100,5861396,,,,,,,,19,26719,16,File,,2025
CUARTO AZUL,Aitana & Danny Ocean,Pop en español,HOY ES TU CUMPLEAÑOS,3:22,RAW,17 HOY ES TU CUMPLEAÑOS.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aitana,100,,1,88,256,,Se encuentra en spotify,,,2025-06-04 03:08:32,2025-11-29 07:01:00,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aitana/CUARTO%20AZUL/17%20HOY%20ES%20TU%20CUMPLEA%C3%91OS.mp3,,3046,892A82A8783467C2,3,3847274239,2025-11-29 21:17:19,,100,,,44100,6540114,,,,,,,,19,26721,17,File,,2025
Promise - Single,Kohmi Hirose,J-pop,Promise,4:41,RAW,01 Promise.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Kohmi Hirose,100,True,1,124,256,,Se encuentra en spotify,,広瀬香美,2025-06-07 06:37:08,2025-10-17 06:55:32,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Kohmi%20Hirose/Promise%20-%20Single/01%20Promise.mp3,,8019,BB53F2F3EF0E0597,12,3845551989,2025-11-09 22:53:09,,100,,,44100,9024344,,,,,,,,2,26749,1,File,,1997
sympathy,Hitomi takahashi,J-pop,青空のナミダ,4:31,RAW,02 青空のナミダ.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Hitomi takahashi,100,True,1,88,256,,Se encuentra en spotify,,Hidenori Tanaka,2025-06-07 06:39:04,2025-10-17 06:55:44,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Hitomi%20takahashi/sympathy/02%20%E9%9D%92%E7%A9%BA%E3%81%AE%E3%83%8A%E3%83%9F%E3%83%80.mp3,,8266,5D1D8FF9A5E91127,1,3832105898,2025-06-07 06:51:38,,100,,,44100,8751530,,,,,,,,12,26755,2,File,,2006
"Pacific Breeze 2 EP- Japanese City Pop, AOR & Boogie 1983-1986 - EP",Momoko Kikuchi,Músicas del mundo,Blind Curve,4:02,RAW,02 Blind Curve.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,,100,True,1,118,256,,Se encuentra en spotify,True,Momoko Kikuchi,2025-06-10 04:13:13,2025-10-17 06:55:01,1,1,,,5,Archivo de audio MPEG,1,"file://localhost/F:/iTunes/iTunes%20Media/Music/Compilations/Pacific%20Breeze%202%20EP-%20Japanese%20City%20Pop,/02%20Blind%20Curve.mp3",,428,100C6AF4F84AC0DB,2,3844160064,2025-10-24 19:14:24,,100,,,44100,7864288,,,,,,,,4,26783,2,File,,1984
SHE LOVES YOU,Eir Aoi,Anime,GLORIA,3:29,RAW,11 GLORIA.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,YUI Tribute,100,,1,120,256,,Se encuentra en spotify,,YUI,2025-06-10 04:57:53,2025-10-17 06:56:14,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/YUI%20Tribute/SHE%20LOVES%20YOU/11%20GLORIA.mp3,,12232,BA5C122B3DFF546E,2,3844170456,2025-10-24 22:07:36,,100,,,44100,7466238,,,,,,,,13,26791,11,File,,2012
SHE LOVES YOU,Shoko Nakagawa,J-pop,Rolling star,3:08,RAW,05 Rolling star.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,YUI Tribute,100,,1,168,256,,Se encuentra en spotify,,YUI,2025-06-10 04:57:53,2025-10-17 06:53:56,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/YUI%20Tribute/SHE%20LOVES%20YOU/05%20Rolling%20star.mp3,,13853,6D3BE294C382A65C,2,3847197170,2025-11-28 23:52:50,,100,,,44100,6797515,,,,,,,,13,26801,5,File,,2012
She Loves You,Goose house,J-Pop,Life,4:03,RAW,04 Life.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,YUI Tribute,100,,1,113,256,,No está en spotify,,YUI,2025-06-10 05:19:05,2025-10-17 06:45:39,1,1,,,5,Archivo de audio AAC comprado,1,file://localhost/F:/iTunes/iTunes%20Media/Music/YUI%20Tribute/She%20Loves%20You/04%20Life.m4a,,5065,7EA3894359C948A4,2,3844694012,2025-10-31 00:33:32,True,100,,2012-10-24 12:00:00,44100,8540163,,,,,,,,13,26805,4,File,,2012
She Loves You,Stereopony,J-Pop,Again,4:16,RAW,08 Again.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,YUI Tribute,100,,1,78,256,,No está en spotify,,YUI,2025-06-10 05:19:05,2025-10-17 06:45:39,1,1,,,5,Archivo de audio AAC comprado,1,file://localhost/F:/iTunes/iTunes%20Media/Music/YUI%20Tribute/She%20Loves%20You/08%20Again.m4a,,8743,19149D9831602B41,3,3843144148,2025-10-13 01:02:28,True,100,,2012-10-24 12:00:00,44100,9035328,,,,,,,,13,26807,8,File,,2012
Stay Gold (From 'BEYBLADE X') - Single,Jax Jones & Ado,Dance,Stay Gold (From 'Beyblade X'),3:26,RAW,01 Stay Gold (From 'Beyblade X').mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Jax Jones & Ado,100,True,1,140,256,,Se encuentra en spotify,,"Timucin Lam, Frank Nobel, HighT & Emma Bertilsson",2025-06-16 18:37:00,2025-10-17 06:55:41,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Jax%20Jones%20&%20Ado/Stay%20Gold%20(From%20'BEYBLADE%20X')%20-%20Single/01%20Stay%20Gold%20(From%20'Beyblade%20X').mp3,,10821,5FE169911FB401BB,8,3845716385,2025-11-11 20:33:05,,100,,,44100,6670653,,,,,,,,1,26815,1,File,,2025
Devil in Me - Single,ナノ,Rock,Devil in Me,4:01,RAW,01 Devil in Me.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ナノ,100,True,1,95,256,,Se encuentra en spotify,,,2025-06-21 06:53:36,2025-10-17 06:53:18,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/%E3%83%8A%E3%83%8E/Devil%20in%20Me%20-%20Single/01%20Devil%20in%20Me.mp3,,13248,E1CA1DC71D3CBA7C,2,3841830552,2025-09-27 20:09:12,,100,,,44100,7843928,,,,,,,,1,26821,1,File,,2025
The Last Laugh (Part I),VOILÀ,Rock,Good Grief,4:05,RAW,13 Good Grief.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,VOILÀ,100,True,1,150,256,,Se encuentra en spotify,,,2025-06-21 08:12:21,2025-10-17 06:53:34,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/VOIL%C3%80/The%20Last%20Laugh%20(Part%20I)/13%20Good%20Grief.mp3,,10148,82C9BDBBB8356326,9,3845991489,2025-11-15 00:58:09,,100,,,44100,7933009,,,,,,,,14,26825,13,File,,2025
The Last Laugh (Part I),VOILÀ,Rock,Digital Zombies,2:58,RAW,11 Digital Zombies.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,VOILÀ,100,True,1,130,256,,Se encuentra en spotify,,,2025-06-21 08:12:21,2025-10-17 06:53:34,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/VOIL%C3%80/The%20Last%20Laugh%20(Part%20I)/11%20Digital%20Zombies.mp3,,13367,15AC69E02429867B,6,3846913391,2025-11-25 17:03:11,,100,,,44100,5800752,,,,,,,,14,26829,11,File,,2025
The Last Laugh (Part I),VOILÀ & Marlhy,Rock,Out The Blue,3:04,RAW,12 Out The Blue.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,VOILÀ,100,True,1,96,256,,Se encuentra en spotify,,,2025-06-21 08:12:21,2025-10-17 06:53:34,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/VOIL%C3%80/The%20Last%20Laugh%20(Part%20I)/12%20Out%20The%20Blue.mp3,,3337,007639764D27BCDE,8,3845992069,2025-11-15 01:07:49,,100,,,44100,5976732,,,,,,,,14,26831,12,File,,2025
The Last Laugh (Part I),VOILÀ,Rock,Plead The Fifth,3:40,RAW,09 Plead The Fifth.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,VOILÀ,100,True,1,85,256,,Se encuentra en spotify,,,2025-06-21 08:12:21,2025-10-17 06:53:35,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/VOIL%C3%80/The%20Last%20Laugh%20(Part%20I)/09%20Plead%20The%20Fifth.mp3,,7525,4105CF598B9DC9E7,5,3845991710,2025-11-15 01:01:50,,100,,,44100,7133160,,,,,,,,14,26837,9,File,,2025
